Customer_Name,Province,Region,Customer_Segment,Cust_id,id,id
CRAIG YEDWAB,QUEBEC,QUEBEC,CONSUMER,Cust_896,896,896
BOBBY TRAFTON,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_897,897,897
KATRINA WILLMAN,QUEBEC,QUEBEC,CONSUMER,Cust_898,898,898
GIULIETTA DORTCH,QUEBEC,QUEBEC,CONSUMER,Cust_899,899,899
PETER MCVEE,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_900,900,900
COREY LOCK,QUEBEC,QUEBEC,HOME OFFICE,Cust_901,901,901
BRADLEY DRUCKER,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_902,902,902
DARRIN SAYRE,QUEBEC,QUEBEC,CONSUMER,Cust_903,903,903
DEANRA ENO,QUEBEC,QUEBEC,CORPORATE,Cust_904,904,904
BRAD THOMAS,QUEBEC,QUEBEC,CORPORATE,Cust_905,905,905
MARK PACKER,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_906,906,906
ELENI MCCRARY,QUEBEC,QUEBEC,CORPORATE,Cust_907,907,907
BART FOLK,QUEBEC,QUEBEC,CORPORATE,Cust_908,908,908
DEAN PERCER,QUEBEC,QUEBEC,CONSUMER,Cust_909,909,909
SYLVIA FOULSTON,QUEBEC,QUEBEC,HOME OFFICE,Cust_910,910,910
SARA LUXEMBURG,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_911,911,911
KEITH HERRERA,QUEBEC,QUEBEC,CORPORATE,Cust_912,912,912
KEITH HERRERA,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_913,913,913
CYNTHIA VOLTZ,QUEBEC,QUEBEC,CORPORATE,Cust_914,914,914
MICHAEL OAKMAN,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_915,915,915
DAVID KENDRICK,QUEBEC,QUEBEC,HOME OFFICE,Cust_916,916,916
NICOLE BRENNAN,QUEBEC,QUEBEC,HOME OFFICE,Cust_917,917,917
BRIAN STUGART,QUEBEC,QUEBEC,CONSUMER,Cust_918,918,918
KAREN FERGUSON,QUEBEC,QUEBEC,HOME OFFICE,Cust_919,919,919
MARK HABERLIN,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_920,920,920
GIULIETTA DORTCH,QUEBEC,QUEBEC,CORPORATE,Cust_921,921,921
DEBORAH BRUMFIELD,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_922,922,922
MAUREEN GASTINEAU,QUEBEC,QUEBEC,CONSUMER,Cust_923,923,923
JULIA BARNETT,QUEBEC,QUEBEC,CORPORATE,Cust_924,924,924
ANNE PRYOR,QUEBEC,QUEBEC,CONSUMER,Cust_925,925,925
JUSTIN HIRSH,QUEBEC,QUEBEC,CONSUMER,Cust_926,926,926
DORRIS LOVE,QUEBEC,QUEBEC,HOME OFFICE,Cust_927,927,927
BILL EPLETT,QUEBEC,QUEBEC,CORPORATE,Cust_928,928,928
CAROLINE JUMPER,QUEBEC,QUEBEC,CORPORATE,Cust_929,929,929
PAMELA STOBB,QUEBEC,QUEBEC,CONSUMER,Cust_930,930,930
AARON SMAYLING,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_931,931,931
JASPER CACIOPPO,QUEBEC,QUEBEC,HOME OFFICE,Cust_932,932,932
ALAN HAINES,QUEBEC,QUEBEC,CONSUMER,Cust_933,933,933
LOGAN HAUSHALTER,QUEBEC,QUEBEC,CORPORATE,Cust_934,934,934
LENA CACIOPPO,QUEBEC,QUEBEC,HOME OFFICE,Cust_935,935,935
DEIRDRE GREER,QUEBEC,QUEBEC,HOME OFFICE,Cust_936,936,936
JOHN STEVENSON,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_937,937,937
SHERI GORDON,QUEBEC,QUEBEC,CORPORATE,Cust_938,938,938
BEN WALLACE,QUEBEC,QUEBEC,HOME OFFICE,Cust_939,939,939
MAX ENGLE,QUEBEC,QUEBEC,CORPORATE,Cust_940,940,940
FRED CHUNG,QUEBEC,QUEBEC,CORPORATE,Cust_941,941,941
DENNIS KANE,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_942,942,942
PHILLIP FLATHMANN,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_943,943,943
MATHEW REESE,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_944,944,944
STUART VAN,QUEBEC,QUEBEC,CONSUMER,Cust_945,945,945
BRENDA BOWMAN,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_946,946,946
DANIEL LACY,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_947,947,947
JENNIFER FERGUSON,QUEBEC,QUEBEC,CORPORATE,Cust_948,948,948
THERESA SWINT,QUEBEC,QUEBEC,CONSUMER,Cust_949,949,949
ALAN HAINES,QUEBEC,QUEBEC,HOME OFFICE,Cust_950,950,950
KATHERINE NOCKTON,QUEBEC,QUEBEC,HOME OFFICE,Cust_951,951,951
STEWART VISINSKY,QUEBEC,QUEBEC,CORPORATE,Cust_952,952,952
JEREMY FARRY,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_953,953,953
CLAY LUDTKE,QUEBEC,QUEBEC,CONSUMER,Cust_954,954,954
LAUREL ELLISTON,QUEBEC,QUEBEC,CORPORATE,Cust_955,955,955
KATHERINE NOCKTON,QUEBEC,QUEBEC,CORPORATE,Cust_956,956,956
THERESA SWINT,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_957,957,957
JEREMY LONSDALE,QUEBEC,QUEBEC,CORPORATE,Cust_958,958,958
MITCH WEBBER,QUEBEC,QUEBEC,CORPORATE,Cust_959,959,959
SHIRLEY SCHMIDT,QUEBEC,QUEBEC,CORPORATE,Cust_960,960,960
CAROL TRIGGS,QUEBEC,QUEBEC,HOME OFFICE,Cust_961,961,961
JUSTIN MACKENDRICK,QUEBEC,QUEBEC,CORPORATE,Cust_962,962,962
JENNIFER FERGUSON,QUEBEC,QUEBEC,HOME OFFICE,Cust_963,963,963
SARAH BROWN,QUEBEC,QUEBEC,CONSUMER,Cust_964,964,964
ANNE PRYOR,QUEBEC,QUEBEC,HOME OFFICE,Cust_965,965,965
TONY SAYRE,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_966,966,966
KAREN FERGUSON,QUEBEC,QUEBEC,CORPORATE,Cust_967,967,967
DIONIS LLOYD,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_968,968,968
CAROL TRIGGS,QUEBEC,QUEBEC,CORPORATE,Cust_969,969,969
LINDSAY CASTELL,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_970,970,970
MICHAEL CHEN,QUEBEC,QUEBEC,CONSUMER,Cust_971,971,971
TONY SAYRE,QUEBEC,QUEBEC,HOME OFFICE,Cust_972,972,972
THERESA SWINT,QUEBEC,QUEBEC,HOME OFFICE,Cust_973,973,973
DORRIS LOVE,QUEBEC,QUEBEC,CORPORATE,Cust_974,974,974
LAUREL ELLISTON,QUEBEC,QUEBEC,HOME OFFICE,Cust_975,975,975
TOBY CARLISLE,QUEBEC,QUEBEC,HOME OFFICE,Cust_976,976,976
TED BUTTERFIELD,QUEBEC,QUEBEC,CORPORATE,Cust_977,977,977
NORA PRICE,QUEBEC,QUEBEC,HOME OFFICE,Cust_978,978,978
LIZ WILLINGHAM,QUEBEC,QUEBEC,CORPORATE,Cust_979,979,979
LINDSAY CASTELL,QUEBEC,QUEBEC,CORPORATE,Cust_980,980,980
ANNE PRYOR,QUEBEC,QUEBEC,CORPORATE,Cust_981,981,981
NORA PRICE,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_982,982,982
MUHAMMED YEDWAB,QUEBEC,QUEBEC,CONSUMER,Cust_983,983,983
BRENDA BOWMAN,QUEBEC,QUEBEC,HOME OFFICE,Cust_984,984,984
KIMBERLY CARTER,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_985,985,985
BRIAN THOMPSON,QUEBEC,QUEBEC,HOME OFFICE,Cust_986,986,986
KIMBERLY CARTER,QUEBEC,QUEBEC,HOME OFFICE,Cust_987,987,987
SHIRLEY DANIELS,QUEBEC,QUEBEC,CORPORATE,Cust_988,988,988
ARTHUR GAINER,QUEBEC,QUEBEC,CORPORATE,Cust_989,989,989
TRACY PODDAR,ONTARIO,ONTARIO,CORPORATE,Cust_990,990,990
STUART CALHOUN,ONTARIO,ONTARIO,CONSUMER,Cust_991,991,991
ARTHUR PRICHEP,ONTARIO,ONTARIO,HOME OFFICE,Cust_992,992,992
KEAN NGUYEN,ONTARIO,ONTARIO,CORPORATE,Cust_993,993,993
JIM KRIZ,ONTARIO,ONTARIO,CONSUMER,Cust_994,994,994
HAROLD RYAN,ONTARIO,ONTARIO,HOME OFFICE,Cust_995,995,995
JOHN LUCAS,ONTARIO,ONTARIO,CORPORATE,Cust_996,996,996
ALEJANDRO GROVE,ONTARIO,ONTARIO,CORPORATE,Cust_997,997,997
SAM ZELDIN,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_998,998,998
SALLY HUGHSBY,ONTARIO,ONTARIO,CONSUMER,Cust_999,999,999
JANE WACO,ONTARIO,ONTARIO,CORPORATE,Cust_1000,1000,1000
SANDRA FLANAGAN,ONTARIO,ONTARIO,HOME OFFICE,Cust_1001,1001,1001
STEVE NGUYEN,ONTARIO,ONTARIO,CONSUMER,Cust_1002,1002,1002
HERBERT FLENTYE,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1003,1003,1003
SANDRA FLANAGAN,ONTARIO,ONTARIO,CORPORATE,Cust_1004,1004,1004
LIZ WILLINGHAM,ONTARIO,ONTARIO,HOME OFFICE,Cust_1005,1005,1005
XYLONA PRICE,ONTARIO,ONTARIO,CORPORATE,Cust_1006,1006,1006
JOHN LUCAS,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1007,1007,1007
BILL OVERFELT,ONTARIO,ONTARIO,CORPORATE,Cust_1008,1008,1008
JOHN GRADY,ONTARIO,ONTARIO,CORPORATE,Cust_1009,1009,1009
ROBERT MARLEY,ONTARIO,ONTARIO,CORPORATE,Cust_1010,1010,1010
MICK HERNANDEZ,ONTARIO,ONTARIO,HOME OFFICE,Cust_1011,1011,1011
GUY PHONELY,ONTARIO,ONTARIO,CORPORATE,Cust_1012,1012,1012
JAY KIMMEL,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1013,1013,1013
MATT CONNELL,ONTARIO,ONTARIO,CORPORATE,Cust_1014,1014,1014
STEVE NGUYEN,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1015,1015,1015
VIVEK GRADY,ONTARIO,ONTARIO,HOME OFFICE,Cust_1016,1016,1016
BEN FERRER,ONTARIO,ONTARIO,CORPORATE,Cust_1017,1017,1017
KAREN DANIELS,ONTARIO,ONTARIO,CONSUMER,Cust_1018,1018,1018
PAMELA COAKLEY,ONTARIO,ONTARIO,CORPORATE,Cust_1019,1019,1019
KATHERINE NOCKTON,ONTARIO,ONTARIO,HOME OFFICE,Cust_1020,1020,1020
DENNY BLANTON,ONTARIO,ONTARIO,HOME OFFICE,Cust_1021,1021,1021
KATHERINE NOCKTON,ONTARIO,ONTARIO,CORPORATE,Cust_1022,1022,1022
KEAN NGUYEN,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1023,1023,1023
LAURA ARMSTRONG,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1024,1024,1024
VIVEK GRADY,ONTARIO,ONTARIO,CORPORATE,Cust_1025,1025,1025
LINDSAY SHAGIARI,ONTARIO,ONTARIO,HOME OFFICE,Cust_1026,1026,1026
CATHY PRESCOTT,ONTARIO,ONTARIO,CORPORATE,Cust_1027,1027,1027
LIZ WILLINGHAM,ONTARIO,ONTARIO,CORPORATE,Cust_1028,1028,1028
STEPHANIE ULPRIGHT,ONTARIO,ONTARIO,CONSUMER,Cust_1029,1029,1029
ODELLA NELSON,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1030,1030,1030
SALLY HUGHSBY,ONTARIO,ONTARIO,HOME OFFICE,Cust_1031,1031,1031
ARTHUR PRICHEP,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1032,1032,1032
RYAN AKIN,ONTARIO,ONTARIO,CONSUMER,Cust_1033,1033,1033
SCOTT COHEN,ONTARIO,ONTARIO,CONSUMER,Cust_1034,1034,1034
TODD SUMRALL,ONTARIO,ONTARIO,CONSUMER,Cust_1035,1035,1035
ALEJANDRO GROVE,ONTARIO,ONTARIO,CONSUMER,Cust_1036,1036,1036
TONY CHAPMAN,ONTARIO,ONTARIO,CONSUMER,Cust_1037,1037,1037
JOHN CASTELL,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1038,1038,1038
SARAH FOSTER,ONTARIO,ONTARIO,CORPORATE,Cust_1039,1039,1039
LAURA ARMSTRONG,ONTARIO,ONTARIO,CORPORATE,Cust_1040,1040,1040
JOHN CASTELL,ONTARIO,ONTARIO,CONSUMER,Cust_1041,1041,1041
GREG HANSEN,ONTARIO,ONTARIO,HOME OFFICE,Cust_1042,1042,1042
DARRIN MARTIN,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1043,1043,1043
KEN BRENNAN,ONTARIO,ONTARIO,CONSUMER,Cust_1044,1044,1044
MAX JONES,ONTARIO,ONTARIO,HOME OFFICE,Cust_1045,1045,1045
KEN BRENNAN,ONTARIO,ONTARIO,HOME OFFICE,Cust_1046,1046,1046
JOE KAMBEROVA,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1047,1047,1047
BARRY FRANZ,ONTARIO,ONTARIO,CORPORATE,Cust_1048,1048,1048
FILIA MCADAMS,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1049,1049,1049
MAUREEN FRITZLER,ONTARIO,ONTARIO,CORPORATE,Cust_1050,1050,1050
DENNIS BOLTON,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1051,1051,1051
ART FOSTER,ONTARIO,ONTARIO,HOME OFFICE,Cust_1052,1052,1052
ERICA HACKNEY,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1053,1053,1053
DON WEISS,ONTARIO,ONTARIO,CORPORATE,Cust_1054,1054,1054
JESSICA MYRICK,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1055,1055,1055
BRUCE DEGENHARDT,ONTARIO,ONTARIO,HOME OFFICE,Cust_1056,1056,1056
JENNA CAFFEY,ONTARIO,ONTARIO,CONSUMER,Cust_1057,1057,1057
KALYCA MEADE,ONTARIO,ONTARIO,CORPORATE,Cust_1058,1058,1058
TROY BLACKWELL,ONTARIO,ONTARIO,HOME OFFICE,Cust_1059,1059,1059
CLYTIE KELTY,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1060,1060,1060
MARK COUSINS,ONTARIO,ONTARIO,HOME OFFICE,Cust_1061,1061,1061
JIM SINK,ONTARIO,ONTARIO,CORPORATE,Cust_1062,1062,1062
STEVEN ROELLE,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1063,1063,1063
FRED WASSERMAN,ONTARIO,ONTARIO,HOME OFFICE,Cust_1064,1064,1064
BETH THOMPSON,ONTARIO,ONTARIO,CORPORATE,Cust_1065,1065,1065
PETE TAKAHITO,ONTARIO,ONTARIO,CORPORATE,Cust_1066,1066,1066
ROB HABERLIN,ONTARIO,ONTARIO,CONSUMER,Cust_1067,1067,1067
ROB HABERLIN,ONTARIO,ONTARIO,CORPORATE,Cust_1068,1068,1068
HALLIE REDMOND,ONTARIO,ONTARIO,HOME OFFICE,Cust_1069,1069,1069
KATRINA WILLMAN,ONTARIO,ONTARIO,CONSUMER,Cust_1070,1070,1070
BENJAMIN PATTERSON,ONTARIO,ONTARIO,CORPORATE,Cust_1071,1071,1071
MARK COUSINS,ONTARIO,ONTARIO,CORPORATE,Cust_1072,1072,1072
GENE MCCLURE,ONTARIO,ONTARIO,CONSUMER,Cust_1073,1073,1073
DENNY JOY,ONTARIO,ONTARIO,CORPORATE,Cust_1074,1074,1074
HALLIE REDMOND,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1075,1075,1075
AMY COX,ONTARIO,ONTARIO,HOME OFFICE,Cust_1076,1076,1076
KRISTEN HASTINGS,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1077,1077,1077
KRISTEN HASTINGS,ONTARIO,ONTARIO,CORPORATE,Cust_1078,1078,1078
BENJAMIN VENIER,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1079,1079,1079
KATHERINE MURRAY,ONTARIO,ONTARIO,HOME OFFICE,Cust_1080,1080,1080
ALAN SCHOENBERGER,ONTARIO,ONTARIO,CORPORATE,Cust_1081,1081,1081
MARK PACKER,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1082,1082,1082
ERIC BARRETO,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1083,1083,1083
KARL BROWN,ONTARIO,ONTARIO,CORPORATE,Cust_1084,1084,1084
KARL BROWN,ONTARIO,ONTARIO,HOME OFFICE,Cust_1085,1085,1085
BEN PETERMAN,ONTARIO,ONTARIO,CORPORATE,Cust_1086,1086,1086
DAVE POIRIER,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1087,1087,1087
AARON HAWKINS,ONTARIO,ONTARIO,HOME OFFICE,Cust_1088,1088,1088
RICK DUSTON,ONTARIO,ONTARIO,CORPORATE,Cust_1089,1089,1089
ALEX GRAYSON,ONTARIO,ONTARIO,CONSUMER,Cust_1090,1090,1090
DIANNA WILSON,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1091,1091,1091
ERICA HERNANDEZ,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1092,1092,1092
CHRISTY BRITTAIN,ONTARIO,ONTARIO,CONSUMER,Cust_1093,1093,1093
DAVID KENDRICK,ONTARIO,ONTARIO,HOME OFFICE,Cust_1094,1094,1094
PAUL LUCAS,ONTARIO,ONTARIO,CORPORATE,Cust_1095,1095,1095
RAYMOND FAIR,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1096,1096,1096
DEBRA CATINI,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1097,1097,1097
FRED MCMATH,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1098,1098,1098
ASTREA JONES,ONTARIO,ONTARIO,CORPORATE,Cust_1099,1099,1099
TROY STAEBEL,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1100,1100,1100
ALEJANDRO SAVELY,ONTARIO,ONTARIO,CORPORATE,Cust_1101,1101,1101
CHRIS CORTES,ONTARIO,ONTARIO,CONSUMER,Cust_1102,1102,1102
CRAIG YEDWAB,ONTARIO,ONTARIO,CONSUMER,Cust_1103,1103,1103
ALAN SHONELY,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1104,1104,1104
BECKY MARTIN,ONTARIO,ONTARIO,HOME OFFICE,Cust_1105,1105,1105
TONY MOLINARI,ONTARIO,ONTARIO,CORPORATE,Cust_1106,1106,1106
STEFANIA PERRINO,ONTARIO,ONTARIO,CORPORATE,Cust_1107,1107,1107
HUNTER LOPEZ,ONTARIO,ONTARIO,CONSUMER,Cust_1108,1108,1108
DIANNA ARNETT,ONTARIO,ONTARIO,HOME OFFICE,Cust_1109,1109,1109
GIULIETTA DORTCH,ONTARIO,ONTARIO,CORPORATE,Cust_1110,1110,1110
MICHAEL KENNEDY,ONTARIO,ONTARIO,CORPORATE,Cust_1111,1111,1111
ELENI MCCRARY,ONTARIO,ONTARIO,HOME OFFICE,Cust_1112,1112,1112
ELENI MCCRARY,ONTARIO,ONTARIO,CORPORATE,Cust_1113,1113,1113
GEORGE ZREBASSA,ONTARIO,ONTARIO,HOME OFFICE,Cust_1114,1114,1114
DEANRA ENO,ONTARIO,ONTARIO,CORPORATE,Cust_1115,1115,1115
SARA LUXEMBURG,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1116,1116,1116
PIERRE WENER,ONTARIO,ONTARIO,HOME OFFICE,Cust_1117,1117,1117
ERIC BARRETO,ONTARIO,ONTARIO,CONSUMER,Cust_1118,1118,1118
DAN CAMPBELL,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1119,1119,1119
PAUL KNUTSON,ONTARIO,ONTARIO,CORPORATE,Cust_1120,1120,1120
JENNIFER PATT,ONTARIO,ONTARIO,HOME OFFICE,Cust_1121,1121,1121
CHUCK SACHS,ONTARIO,ONTARIO,CONSUMER,Cust_1122,1122,1122
DENISE LEINENBACH,ONTARIO,ONTARIO,HOME OFFICE,Cust_1123,1123,1123
CATHY HWANG,ONTARIO,ONTARIO,HOME OFFICE,Cust_1124,1124,1124
EVAN HENRY,ONTARIO,ONTARIO,CORPORATE,Cust_1125,1125,1125
CARLOS MEADOR,ONTARIO,ONTARIO,CORPORATE,Cust_1126,1126,1126
BOBBY ELIAS,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1127,1127,1127
KEAN THORNTON,ONTARIO,ONTARIO,CORPORATE,Cust_1128,1128,1128
BRIAN STUGART,ONTARIO,ONTARIO,CORPORATE,Cust_1129,1129,1129
GRANT DONATELLI,ONTARIO,ONTARIO,CONSUMER,Cust_1130,1130,1130
JASON FORTUNE,ONTARIO,ONTARIO,CORPORATE,Cust_1131,1131,1131
DAVE BROOKS,ONTARIO,ONTARIO,CORPORATE,Cust_1132,1132,1132
JIM KARLSSON,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1133,1133,1133
PHILIP FOX,ONTARIO,ONTARIO,HOME OFFICE,Cust_1134,1134,1134
GRANT CARROLL,ONTARIO,ONTARIO,CORPORATE,Cust_1135,1135,1135
GRANT CARROLL,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1136,1136,1136
IONIA MCGRATH,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,Cust_1137,1137,1137
LORI OLSON,NEW BRUNSWICK,ATLANTIC,CONSUMER,Cust_1138,1138,1138
QUINCY JONES,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,Cust_1139,1139,1139
PATRICK JONES,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,Cust_1140,1140,1140
IONIA MCGRATH,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,Cust_1141,1141,1141
NATHAN MAUTZ,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1142,1142,1142
NATHAN MAUTZ,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,Cust_1143,1143,1143
KAREN SEIO,NEW BRUNSWICK,ATLANTIC,CONSUMER,Cust_1144,1144,1144
KEN LONSDALE,NEW BRUNSWICK,ATLANTIC,CONSUMER,Cust_1145,1145,1145
PATRICK GARDNER,NEW BRUNSWICK,ATLANTIC,CONSUMER,Cust_1146,1146,1146
QUINCY JONES,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1147,1147,1147
NONA BALK,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1148,1148,1148
ERIN MULL,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,Cust_1149,1149,1149
JOHN LEE,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1150,1150,1150
EMILY PHAN,NEW BRUNSWICK,ATLANTIC,CONSUMER,Cust_1151,1151,1151
ERIN MULL,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1152,1152,1152
JUSTIN DEGGELLER,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1153,1153,1153
TONY SAYRE,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,Cust_1154,1154,1154
KEITH DAWKINS,MANITOBA,PRARIE,HOME OFFICE,Cust_1155,1155,1155
JOE ELIJAH,MANITOBA,PRARIE,HOME OFFICE,Cust_1156,1156,1156
SHERI GORDON,MANITOBA,PRARIE,CORPORATE,Cust_1157,1157,1157
STEFANIE HOLLOMAN,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1158,1158,1158
KEN BLACK,MANITOBA,PRARIE,CONSUMER,Cust_1159,1159,1159
LINDSAY WILLIAMS,MANITOBA,PRARIE,CORPORATE,Cust_1160,1160,1160
LOGAN CURRIE,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1161,1161,1161
STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,Cust_1162,1162,1162
MARC CRIER,MANITOBA,PRARIE,CORPORATE,Cust_1163,1163,1163
DAVE BROOKS,MANITOBA,PRARIE,CORPORATE,Cust_1164,1164,1164
DEBORAH BRUMFIELD,MANITOBA,PRARIE,CORPORATE,Cust_1165,1165,1165
SCOT WOOTEN,MANITOBA,PRARIE,CORPORATE,Cust_1166,1166,1166
NICOLE BRENNAN,MANITOBA,PRARIE,CONSUMER,Cust_1167,1167,1167
JOHN LEE,MANITOBA,PRARIE,CORPORATE,Cust_1168,1168,1168
DENISE MONTON,MANITOBA,PRARIE,HOME OFFICE,Cust_1169,1169,1169
DEBORAH BRUMFIELD,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1170,1170,1170
MARC CRIER,MANITOBA,PRARIE,CONSUMER,Cust_1171,1171,1171
CYNTHIA DELANEY,MANITOBA,PRARIE,CORPORATE,Cust_1172,1172,1172
ED BRAXTON,MANITOBA,PRARIE,HOME OFFICE,Cust_1173,1173,1173
ED BRAXTON,MANITOBA,PRARIE,CONSUMER,Cust_1174,1174,1174
PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1175,1175,1175
COREY CATLETT,MANITOBA,PRARIE,HOME OFFICE,Cust_1176,1176,1176
VALERIE TAKAHITO,MANITOBA,PRARIE,CONSUMER,Cust_1177,1177,1177
PENELOPE SEWALL,MANITOBA,PRARIE,HOME OFFICE,Cust_1178,1178,1178
SEAN BRAXTON,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1179,1179,1179
VALERIE DOMINGUEZ,MANITOBA,PRARIE,CORPORATE,Cust_1180,1180,1180
SUSAN MACKENDRICK,MANITOBA,PRARIE,CORPORATE,Cust_1181,1181,1181
THAIS SISSMAN,MANITOBA,PRARIE,CORPORATE,Cust_1182,1182,1182
TANJA NORVELL,MANITOBA,PRARIE,CONSUMER,Cust_1183,1183,1183
LINDA SOUTHWORTH,MANITOBA,PRARIE,CONSUMER,Cust_1184,1184,1184
MICHAEL MOORE,MANITOBA,PRARIE,CORPORATE,Cust_1185,1185,1185
PATRICK RYAN,MANITOBA,PRARIE,CORPORATE,Cust_1186,1186,1186
TROY BLACKWELL,MANITOBA,PRARIE,HOME OFFICE,Cust_1187,1187,1187
THAIS SISSMAN,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1188,1188,1188
ROSS BAIRD,MANITOBA,PRARIE,CORPORATE,Cust_1189,1189,1189
TRACY ZIC,MANITOBA,PRARIE,CONSUMER,Cust_1190,1190,1190
JACK GARZA,MANITOBA,PRARIE,CORPORATE,Cust_1191,1191,1191
GARY MCGARR,MANITOBA,PRARIE,HOME OFFICE,Cust_1192,1192,1192
MICK CREBAGGA,MANITOBA,PRARIE,HOME OFFICE,Cust_1193,1193,1193
ROY SKARIA,MANITOBA,PRARIE,CORPORATE,Cust_1194,1194,1194
STEVEN WARD,MANITOBA,PRARIE,CONSUMER,Cust_1195,1195,1195
TANJA NORVELL,MANITOBA,PRARIE,CORPORATE,Cust_1196,1196,1196
RYAN CROWE,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1197,1197,1197
IRENE MADDOX,MANITOBA,PRARIE,CONSUMER,Cust_1198,1198,1198
NICK RADFORD,MANITOBA,PRARIE,CORPORATE,Cust_1199,1199,1199
THERESA SWINT,MANITOBA,PRARIE,CONSUMER,Cust_1200,1200,1200
MAURICE SATTY,MANITOBA,PRARIE,CORPORATE,Cust_1201,1201,1201
HENRY GOLDWYN,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1202,1202,1202
VICTOR PRICE,MANITOBA,PRARIE,CONSUMER,Cust_1203,1203,1203
